acquisition_function,dataset_name,model_name,mean_and_stats_for_last_iter,cycle,budget
margin_sampling,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.1904761904761904, 'Recall_std': nan, 'F1-score_mean': 0.32, 'F1-score_std': nan, 'Accuracy_mean': 0.9707401032702238, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,70
entropy,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.0, 'Precision_std': nan, 'Recall_mean': 0.0, 'Recall_std': nan, 'F1-score_mean': 0.0, 'F1-score_std': nan, 'Accuracy_mean': 0.963855421686747, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,70
least_confidence,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.0, 'Precision_std': nan, 'Recall_mean': 0.0, 'Recall_std': nan, 'F1-score_mean': 0.0, 'F1-score_std': nan, 'Accuracy_mean': 0.963855421686747, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,70
margin_sampling,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.5714285714285714, 'Recall_std': nan, 'F1-score_mean': 0.7272727272727273, 'F1-score_std': nan, 'Accuracy_mean': 0.9845094664371772, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,30
entropy,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.5714285714285714, 'Recall_std': nan, 'F1-score_mean': 0.7272727272727273, 'F1-score_std': nan, 'Accuracy_mean': 0.9845094664371772, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,30
least_confidence,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.76, 'Precision_std': nan, 'Recall_mean': 0.9047619047619048, 'Recall_std': nan, 'F1-score_mean': 0.8260869565217391, 'F1-score_std': nan, 'Accuracy_mean': 0.9862306368330463, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,30
margin_sampling,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.5714285714285714, 'Recall_std': nan, 'F1-score_mean': 0.7272727272727273, 'F1-score_std': nan, 'Accuracy_mean': 0.9845094664371772, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,40
entropy,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.5714285714285714, 'Recall_std': nan, 'F1-score_mean': 0.7272727272727273, 'F1-score_std': nan, 'Accuracy_mean': 0.9845094664371772, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,40
least_confidence,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.76, 'Precision_std': nan, 'Recall_mean': 0.9047619047619048, 'Recall_std': nan, 'F1-score_mean': 0.8260869565217391, 'F1-score_std': nan, 'Accuracy_mean': 0.9862306368330463, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,40
margin_sampling,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.5714285714285714, 'Recall_std': nan, 'F1-score_mean': 0.7272727272727273, 'F1-score_std': nan, 'Accuracy_mean': 0.9845094664371772, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,60
entropy,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.5714285714285714, 'Recall_std': nan, 'F1-score_mean': 0.7272727272727273, 'F1-score_std': nan, 'Accuracy_mean': 0.9845094664371772, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,60
least_confidence,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.76, 'Precision_std': nan, 'Recall_mean': 0.9047619047619048, 'Recall_std': nan, 'F1-score_mean': 0.8260869565217391, 'F1-score_std': nan, 'Accuracy_mean': 0.9862306368330463, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,60
margin_sampling,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.8421052631578947, 'Precision_std': 0.223296878269436, 'Recall_mean': 0.5952380952380952, 'Recall_std': 0.03367175148507373, 'F1-score_mean': 0.6886363636363637, 'F1-score_std': 0.05464006945532405, 'Accuracy_mean': 0.9801857677013472, 'Accuracy_std': 0.006114633391826224, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,70
entropy,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 1.0, 'Precision_std': 0.0, 'Recall_mean': 0.5238095238095237, 'Recall_std': 0.06734350297014739, 'F1-score_mean': 0.686217008797654, 'F1-score_std': 0.05806155388042039, 'Accuracy_mean': 0.982771974597899, 'Accuracy_std': 0.0024571845236197793, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,70
least_confidence,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.7917647058823529, 'Precision_std': 0.044922077863615927, 'Recall_mean': 0.7857142857142857, 'Recall_std': 0.1683587574253685, 'F1-score_mean': 0.7814645308924484, 'F1-score_std': 0.06310563951092765, 'Accuracy_mean': 0.9844946287613507, 'Accuracy_std': 0.002455086159380971, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,70
margin_sampling,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.1904761904761904, 'Recall_std': nan, 'F1-score_mean': 0.32, 'F1-score_std': nan, 'Accuracy_mean': 0.9707401032702238, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,30
entropy,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.0, 'Precision_std': nan, 'Recall_mean': 0.0, 'Recall_std': nan, 'F1-score_mean': 0.0, 'F1-score_std': nan, 'Accuracy_mean': 0.963855421686747, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,30
least_confidence,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.0, 'Precision_std': nan, 'Recall_mean': 0.0, 'Recall_std': nan, 'F1-score_mean': 0.0, 'F1-score_std': nan, 'Accuracy_mean': 0.963855421686747, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,30
margin_sampling,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.1904761904761904, 'Recall_std': nan, 'F1-score_mean': 0.32, 'F1-score_std': nan, 'Accuracy_mean': 0.9707401032702238, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,40
entropy,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.0, 'Precision_std': nan, 'Recall_mean': 0.0, 'Recall_std': nan, 'F1-score_mean': 0.0, 'F1-score_std': nan, 'Accuracy_mean': 0.963855421686747, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,40
least_confidence,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.0, 'Precision_std': nan, 'Recall_mean': 0.0, 'Recall_std': nan, 'F1-score_mean': 0.0, 'F1-score_std': nan, 'Accuracy_mean': 0.963855421686747, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,40
margin_sampling,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.1904761904761904, 'Recall_std': nan, 'F1-score_mean': 0.32, 'F1-score_std': nan, 'Accuracy_mean': 0.9707401032702238, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,60
entropy,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.0, 'Precision_std': nan, 'Recall_mean': 0.0, 'Recall_std': nan, 'F1-score_mean': 0.0, 'F1-score_std': nan, 'Accuracy_mean': 0.963855421686747, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,60
least_confidence,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.0, 'Precision_std': nan, 'Recall_mean': 0.0, 'Recall_std': nan, 'F1-score_mean': 0.0, 'F1-score_std': nan, 'Accuracy_mean': 0.963855421686747, 'Accuracy_std': nan, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': nan}",6,60
margin_sampling,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.8529411764705883, 'Precision_std': 0.20797258270192576, 'Recall_mean': 0.38095238095238093, 'Recall_std': 0.2693740118805895, 'F1-score_mean': 0.47578947368421054, 'F1-score_std': 0.220319586559177, 'Accuracy_mean': 0.9733010861178705, 'Accuracy_std': 0.0036217766761468613, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,70
entropy,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.4, 'Precision_std': 0.5656854249492381, 'Recall_mean': 0.19047619047619044, 'Recall_std': 0.26937401188058946, 'F1-score_mean': 0.25806451612903225, 'F1-score_std': 0.36495833867692773, 'Accuracy_mean': 0.9689966763606148, 'Accuracy_std': 0.007270832087398073, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,70
least_confidence,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.5, 'Precision_std': 0.7071067811865476, 'Recall_mean': 0.14285714285714285, 'Recall_std': 0.20203050891044214, 'F1-score_mean': 0.22222222222222224, 'F1-score_std': 0.3142696805273545, 'Accuracy_mean': 0.9689966763606148, 'Accuracy_std': 0.007270832087398073, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,70
margin_sampling,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.8421052631578947, 'Precision_std': 0.223296878269436, 'Recall_mean': 0.5952380952380952, 'Recall_std': 0.03367175148507373, 'F1-score_mean': 0.6886363636363637, 'F1-score_std': 0.05464006945532405, 'Accuracy_mean': 0.9801857677013472, 'Accuracy_std': 0.006114633391826224, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,30
entropy,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 1.0, 'Precision_std': 0.0, 'Recall_mean': 0.5238095238095237, 'Recall_std': 0.06734350297014739, 'F1-score_mean': 0.686217008797654, 'F1-score_std': 0.05806155388042039, 'Accuracy_mean': 0.982771974597899, 'Accuracy_std': 0.0024571845236197793, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,30
least_confidence,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.7917647058823529, 'Precision_std': 0.044922077863615927, 'Recall_mean': 0.7857142857142857, 'Recall_std': 0.1683587574253685, 'F1-score_mean': 0.7814645308924484, 'F1-score_std': 0.06310563951092765, 'Accuracy_mean': 0.9844946287613507, 'Accuracy_std': 0.002455086159380971, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,30
margin_sampling,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.8421052631578947, 'Precision_std': 0.223296878269436, 'Recall_mean': 0.5952380952380952, 'Recall_std': 0.03367175148507373, 'F1-score_mean': 0.6886363636363637, 'F1-score_std': 0.05464006945532405, 'Accuracy_mean': 0.9801857677013472, 'Accuracy_std': 0.006114633391826224, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,40
entropy,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 1.0, 'Precision_std': 0.0, 'Recall_mean': 0.5238095238095237, 'Recall_std': 0.06734350297014739, 'F1-score_mean': 0.686217008797654, 'F1-score_std': 0.05806155388042039, 'Accuracy_mean': 0.982771974597899, 'Accuracy_std': 0.0024571845236197793, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,40
least_confidence,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.7917647058823529, 'Precision_std': 0.044922077863615927, 'Recall_mean': 0.7857142857142857, 'Recall_std': 0.1683587574253685, 'F1-score_mean': 0.7814645308924484, 'F1-score_std': 0.06310563951092765, 'Accuracy_mean': 0.9844946287613507, 'Accuracy_std': 0.002455086159380971, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,40
margin_sampling,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.8421052631578947, 'Precision_std': 0.223296878269436, 'Recall_mean': 0.5952380952380952, 'Recall_std': 0.03367175148507373, 'F1-score_mean': 0.6886363636363637, 'F1-score_std': 0.05464006945532405, 'Accuracy_mean': 0.9801857677013472, 'Accuracy_std': 0.006114633391826224, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,60
entropy,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 1.0, 'Precision_std': 0.0, 'Recall_mean': 0.5238095238095237, 'Recall_std': 0.06734350297014739, 'F1-score_mean': 0.686217008797654, 'F1-score_std': 0.05806155388042039, 'Accuracy_mean': 0.982771974597899, 'Accuracy_std': 0.0024571845236197793, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,60
least_confidence,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.7917647058823529, 'Precision_std': 0.044922077863615927, 'Recall_mean': 0.7857142857142857, 'Recall_std': 0.1683587574253685, 'F1-score_mean': 0.7814645308924484, 'F1-score_std': 0.06310563951092765, 'Accuracy_mean': 0.9844946287613507, 'Accuracy_std': 0.002455086159380971, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,60
margin_sampling,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.8947368421052632, 'Precision_std': 0.18232113763882915, 'Recall_mean': 0.6984126984126985, 'Recall_std': 0.18028280462858015, 'F1-score_mean': 0.7757575757575758, 'F1-score_std': 0.1557661240432239, 'Accuracy_mean': 0.9856410865135418, 'Accuracy_std': 0.010391144344405507, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,70
entropy,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 1.0, 'Precision_std': 0.0, 'Recall_mean': 0.6825396825396824, 'Recall_std': 0.27902215605153885, 'F1-score_mean': 0.790811339198436, 'F1-score_std': 0.18575654463697455, 'Accuracy_mean': 0.9885146497319326, 'Accuracy_std': 0.010097218972405408, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,70
least_confidence,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.8611764705882353, 'Precision_std': 0.12435021422798881, 'Recall_mean': 0.8571428571428571, 'Recall_std': 0.17169291787923763, 'F1-score_mean': 0.8543096872616323, 'F1-score_std': 0.13382978475808038, 'Accuracy_mean': 0.9896630858409005, 'Accuracy_std': 0.009118803088916667, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,70
margin_sampling,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.8529411764705883, 'Precision_std': 0.20797258270192576, 'Recall_mean': 0.38095238095238093, 'Recall_std': 0.2693740118805895, 'F1-score_mean': 0.47578947368421054, 'F1-score_std': 0.220319586559177, 'Accuracy_mean': 0.9733010861178705, 'Accuracy_std': 0.0036217766761468613, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,30
entropy,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.4, 'Precision_std': 0.5656854249492381, 'Recall_mean': 0.19047619047619044, 'Recall_std': 0.26937401188058946, 'F1-score_mean': 0.25806451612903225, 'F1-score_std': 0.36495833867692773, 'Accuracy_mean': 0.9689966763606148, 'Accuracy_std': 0.007270832087398073, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,30
least_confidence,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.5, 'Precision_std': 0.7071067811865476, 'Recall_mean': 0.14285714285714285, 'Recall_std': 0.20203050891044214, 'F1-score_mean': 0.22222222222222224, 'F1-score_std': 0.3142696805273545, 'Accuracy_mean': 0.9689966763606148, 'Accuracy_std': 0.007270832087398073, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,30
margin_sampling,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.8529411764705883, 'Precision_std': 0.20797258270192576, 'Recall_mean': 0.38095238095238093, 'Recall_std': 0.2693740118805895, 'F1-score_mean': 0.47578947368421054, 'F1-score_std': 0.220319586559177, 'Accuracy_mean': 0.9733010861178705, 'Accuracy_std': 0.0036217766761468613, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,40
entropy,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.4, 'Precision_std': 0.5656854249492381, 'Recall_mean': 0.19047619047619044, 'Recall_std': 0.26937401188058946, 'F1-score_mean': 0.25806451612903225, 'F1-score_std': 0.36495833867692773, 'Accuracy_mean': 0.9689966763606148, 'Accuracy_std': 0.007270832087398073, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,40
least_confidence,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.5, 'Precision_std': 0.7071067811865476, 'Recall_mean': 0.14285714285714285, 'Recall_std': 0.20203050891044214, 'F1-score_mean': 0.22222222222222224, 'F1-score_std': 0.3142696805273545, 'Accuracy_mean': 0.9689966763606148, 'Accuracy_std': 0.007270832087398073, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,40
margin_sampling,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.8529411764705883, 'Precision_std': 0.20797258270192576, 'Recall_mean': 0.38095238095238093, 'Recall_std': 0.2693740118805895, 'F1-score_mean': 0.47578947368421054, 'F1-score_std': 0.220319586559177, 'Accuracy_mean': 0.9733010861178705, 'Accuracy_std': 0.0036217766761468613, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,60
entropy,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.4, 'Precision_std': 0.5656854249492381, 'Recall_mean': 0.19047619047619044, 'Recall_std': 0.26937401188058946, 'F1-score_mean': 0.25806451612903225, 'F1-score_std': 0.36495833867692773, 'Accuracy_mean': 0.9689966763606148, 'Accuracy_std': 0.007270832087398073, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,60
least_confidence,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.5, 'Precision_std': 0.7071067811865476, 'Recall_mean': 0.14285714285714285, 'Recall_std': 0.20203050891044214, 'F1-score_mean': 0.22222222222222224, 'F1-score_std': 0.3142696805273545, 'Accuracy_mean': 0.9689966763606148, 'Accuracy_std': 0.007270832087398073, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,60
margin_sampling,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.6738906088751291, 'Precision_std': 0.3432253120715648, 'Recall_mean': 0.34920634920634913, 'Recall_std': 0.19825390471106027, 'F1-score_mean': 0.4171929824561404, 'F1-score_std': 0.18593280093498096, 'Accuracy_mean': 0.9661087700555918, 'Accuracy_std': 0.01271797405898744, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,70
entropy,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.26666666666666666, 'Precision_std': 0.46188021535170065, 'Recall_mean': 0.12698412698412695, 'Recall_std': 0.21994295969128597, 'F1-score_mean': 0.17204301075268816, 'F1-score_std': 0.29798723571077457, 'Accuracy_mean': 0.9672621520565019, 'Accuracy_std': 0.00595468078961791, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,70
least_confidence,kr-vs-k-zero-one_vs_draw,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.6666666666666666, 'Precision_std': 0.5773502691896258, 'Recall_mean': 0.14285714285714282, 'Recall_std': 0.14285714285714285, 'F1-score_mean': 0.23148148148148148, 'F1-score_std': 0.22280017436140676, 'Accuracy_mean': 0.9689862899875363, 'Accuracy_std': 0.005141286147629393, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,70
margin_sampling,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.8947368421052632, 'Precision_std': 0.18232113763882915, 'Recall_mean': 0.6984126984126985, 'Recall_std': 0.18028280462858015, 'F1-score_mean': 0.7757575757575758, 'F1-score_std': 0.1557661240432239, 'Accuracy_mean': 0.9856410865135418, 'Accuracy_std': 0.010391144344405507, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,30
entropy,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 1.0, 'Precision_std': 0.0, 'Recall_mean': 0.6825396825396824, 'Recall_std': 0.27902215605153885, 'F1-score_mean': 0.790811339198436, 'F1-score_std': 0.18575654463697455, 'Accuracy_mean': 0.9885146497319326, 'Accuracy_std': 0.010097218972405408, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,30
least_confidence,kr-vs-k-zero-one_vs_draw,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.8611764705882353, 'Precision_std': 0.12435021422798881, 'Recall_mean': 0.8571428571428571, 'Recall_std': 0.17169291787923763, 'F1-score_mean': 0.8543096872616323, 'F1-score_std': 0.13382978475808038, 'Accuracy_mean': 0.9896630858409005, 'Accuracy_std': 0.009118803088916667, 'Labelled Samples_mean': 302.0, 'Labelled Samples_std': 0.0}",6,30
